index,query_idx,run_time_s,exec_time,time_since_execution_s,g_offset_since_start_s,timeout,error
0,153,2.0112979412078857,1.1571540832519531,1.001936912536621,1.001936912536621,False,False
1,191,2.0127182006835938,0.45972204208374023,2.006781816482544,2.006781816482544,False,False
2,13,2.0115349292755127,0.23018121719360352,3.0133609771728516,3.0133609771728516,False,False
3,76,2.011747121810913,0.43401288986206055,4.019607782363892,4.019607782363892,False,False
4,109,2.0129799842834473,0.6603250503540039,5.025012969970703,5.025012969970703,False,False
5,92,2.0120041370391846,0.8136281967163086,6.03147292137146,6.03147292137146,False,False
6,236,2.011704683303833,1.0252501964569092,7.038103103637695,7.038103103637695,False,False
7,125,2.0137720108032227,0.18730711936950684,8.043579816818237,8.043579816818237,False,False
8,74,2.01322603225708,0.7669010162353516,9.049906969070435,9.049906969070435,False,False
9,37,2.0109949111938477,0.08204221725463867,10.057451963424683,10.057451963424683,False,False
10,91,5.045602798461914,4.5504820346832275,11.063231945037842,11.063231945037842,False,False
11,152,1.0057079792022705,0.24551892280578613,12.068553924560547,12.068553924560547,False,False
12,125,1.0067319869995117,0.15488505363464355,13.074373960494995,13.074373960494995,False,False
13,79,3.0362648963928223,1.097517967224121,14.081242799758911,14.081242799758911,False,False
14,96,12.217893123626709,12.12656283378601,15.089932680130005,15.089932680130005,False,False
15,107,2.020097017288208,1.1408610343933105,16.108948945999146,16.108948945999146,False,False
16,79,2.0738329887390137,0.8812317848205566,17.11764407157898,17.11764407157898,False,False
17,71,2.0744850635528564,0.09019708633422852,18.129157781600952,18.129157781600952,False,False
18,131,2.0246331691741943,1.5507302284240723,19.19168782234192,19.19168782234192,False,False
19,19,2.0228569507598877,0.07929801940917969,20.203759908676147,20.203759908676147,False,False
20,48,2.0205729007720947,0.34304285049438477,21.21644902229309,21.21644902229309,False,False
21,172,2.021497964859009,1.2858951091766357,22.22673487663269,22.22673487663269,False,False
22,129,6.103172063827515,5.856191873550415,23.23714780807495,23.23714780807495,False,False
23,34,2.0473108291625977,1.6176917552947998,24.24838399887085,24.24838399887085,False,False
24,119,2.0412068367004395,0.5225911140441895,25.266618967056274,25.266618967056274,False,False
