index,query_idx,run_time_s,exec_time,time_since_execution_s,g_offset_since_start_s,timeout,error
0,83,1.0051648616790771,0.6654388904571533,1.001272201538086,1.001272201538086,False,False
1,230,5.042287111282349,4.7626659870147705,2.0065510272979736,2.0065510272979736,False,False
2,40,2.014633893966675,1.144731044769287,3.010951280593872,3.010951280593872,False,False
3,201,4.047159671783447,3.145109176635742,4.016853332519531,4.016853332519531,False,False
4,204,4.052547931671143,2.5504071712493896,5.025801181793213,5.025801181793213,False,False
5,91,8.080924034118652,7.804811954498291,6.034677267074585,6.034677267074585,False,False
6,49,2.029359817504883,1.8238446712493896,7.048989295959473,7.048989295959473,False,False
7,192,2.024566888809204,1.0609216690063477,8.064139127731323,8.064139127731323,False,False
8,116,9.0801420211792,8.200181722640991,9.078554153442383,9.078554153442383,False,False
9,211,4.026758909225464,3.9751391410827637,10.088842391967773,10.088842391967773,False,False
10,186,4.025511264801025,3.6726760864257812,11.099704027175903,11.099704027175903,False,False
11,166,2.0204012393951416,1.1045677661895752,14.115734100341797,14.115734100341797,False,False
12,149,4.038839101791382,2.695517063140869,15.125413179397583,15.125413179397583,False,False
13,32,1.0096569061279297,0.40108799934387207,16.136232137680054,16.136232137680054,False,False
14,80,1.0126807689666748,0.7460689544677734,17.146015405654907,17.146015405654907,False,False
15,43,2.0119969844818115,1.470611333847046,18.15881323814392,18.15881323814392,False,False
16,202,2.011631727218628,0.41282105445861816,19.164360284805298,19.164360284805298,False,False
17,190,2.010833978652954,1.6715550422668457,20.17091131210327,20.17091131210327,False,False
18,160,6.058481931686401,5.870196342468262,21.176093339920044,21.176093339920044,False,False
19,209,3.0322587490081787,2.869420051574707,22.181843280792236,22.181843280792236,False,False
20,160,8.143184900283813,7.4362688064575195,23.187504291534424,23.187504291534424,False,False
21,181,1.017758846282959,0.7214851379394531,24.196343183517456,24.196343183517456,False,False
22,32,1.009768009185791,0.1703507900238037,25.214227199554443,25.214227199554443,False,False
23,104,4.090632915496826,4.02191424369812,26.22410225868225,26.22410225868225,False,False
24,118,5.107025146484375,2.996433734893799,27.234711170196533,27.234711170196533,False,False
25,216,1.04842209815979,0.7031638622283936,28.246379137039185,28.246379137039185,False,False
26,144,4.064493179321289,3.955024003982544,29.29490613937378,29.29490613937378,False,False
