index,query_idx,run_time_s,exec_time,time_since_execution_s,g_offset_since_start_s,timeout,error
0,162,1.0062007904052734,0.7240481376647949,1.000892162322998,1.000892162322998,False,False
1,131,2.0131959915161133,1.3344619274139404,2.007172107696533,2.007172107696533,False,False
2,192,2.016249895095825,0.8465359210968018,3.0108642578125,3.0108642578125,False,False
3,100,2.0125298500061035,0.4708061218261719,4.020510196685791,4.020510196685791,False,False
4,123,2.012171983718872,0.372056245803833,5.027228116989136,5.027228116989136,False,False
5,82,17.19203782081604,17.095236778259277,6.033148288726807,6.033148288726807,False,False
6,139,5.050156116485596,4.910513877868652,7.039514064788818,7.039514064788818,False,False
7,123,1.0097670555114746,0.5920498371124268,8.045814037322998,8.045814037322998,False,False
8,73,1.0114481449127197,0.06022810935974121,9.055694103240967,9.055694103240967,False,False
9,128,3.035407781600952,1.9537298679351807,10.067251205444336,10.067251205444336,False,False
10,12,8.091184139251709,7.64025092124939,11.078350067138672,11.078350067138672,False,False
11,134,1.01285982131958,0.30655694007873535,12.089799165725708,12.089799165725708,False,False
12,27,1.012186050415039,0.371873140335083,13.102797031402588,13.102797031402588,False,False
13,233,8.095628023147583,7.855448007583618,14.115100145339966,14.115100145339966,False,False
14,128,2.0173189640045166,1.8889451026916504,15.128805160522461,15.128805160522461,False,False
15,96,18.295166015625,17.464314222335815,17.146260261535645,17.146260261535645,False,False
16,94,1.0154240131378174,0.35007786750793457,19.16968536376953,19.16968536376953,False,False
17,195,2.0255091190338135,1.1165142059326172,20.185219049453735,20.185219049453735,False,False
18,214,4.05525016784668,4.0144548416137695,22.210925102233887,22.210925102233887,False,False
19,140,1.0112459659576416,0.4169449806213379,23.225293159484863,23.225293159484863,False,False
20,36,1.0156352519989014,0.45927000045776367,24.236674070358276,24.236674070358276,False,False
21,43,3.0441410541534424,2.1215431690216064,25.252413272857666,25.252413272857666,False,False
22,160,7.130299806594849,6.372836112976074,26.266297101974487,26.266297101974487,False,False
23,151,1.0166151523590088,0.608889102935791,27.2799391746521,27.2799391746521,False,False
24,150,2.0313870906829834,1.0395851135253906,28.29669713973999,28.29669713973999,False,False
25,28,2.0342957973480225,0.0704200267791748,29.31012225151062,29.31012225151062,False,False
26,9,2.0409250259399414,0.2456660270690918,30.32819414138794,30.32819414138794,False,False
27,6,5.109917163848877,3.4739978313446045,31.34453511238098,31.34453511238098,False,False
28,129,8.121393918991089,8.05126404762268,32.36926627159119,32.36926627159119,False,False
29,83,1.0242738723754883,0.9548220634460449,33.39675426483154,33.39675426483154,False,False
30,62,1.0202391147613525,0.04155278205871582,34.42118716239929,34.42118716239929,False,False
31,122,2.021385908126831,1.299696683883667,35.44155526161194,35.44155526161194,False,False
32,144,2.016707181930542,1.778296709060669,36.454550981521606,36.454550981521606,False,False
33,1,2.018238067626953,0.04402780532836914,37.463059186935425,37.463059186935425,False,False
34,120,4.039186954498291,3.0483200550079346,38.471365213394165,38.471365213394165,False,False
35,8,1.0092570781707764,0.7057569026947021,39.4814031124115,39.4814031124115,False,False
36,190,3.026204824447632,1.2678000926971436,40.490782260894775,40.490782260894775,False,False
37,133,3.024819850921631,1.2727420330047607,41.497756242752075,41.497756242752075,False,False
38,110,1.006316900253296,0.6475820541381836,42.51067018508911,42.51067018508911,False,False
39,161,2.0116381645202637,0.25061774253845215,43.51710820198059,43.51710820198059,False,False
40,35,2.012082815170288,0.0476071834564209,44.522682189941406,44.522682189941406,False,False
41,41,2.0116329193115234,0.9132630825042725,45.52884817123413,45.52884817123413,False,False
42,73,2.0115978717803955,0.025758028030395508,46.53486919403076,46.53486919403076,False,False
43,34,2.053222894668579,1.1615629196166992,47.54058122634888,47.54058122634888,False,False
44,33,2.057377815246582,0.9433488845825195,48.54657030105591,48.54657030105591,False,False
45,103,2.016777276992798,0.9737269878387451,49.594017028808594,49.594017028808594,False,False
46,5,2.012394905090332,0.3330249786376953,50.60405516624451,50.60405516624451,False,False
47,2,6.053993225097656,5.556607007980347,51.610934019088745,51.610934019088745,False,False
48,208,1.012951135635376,0.2987937927246094,52.61655592918396,52.61655592918396,False,False
49,78,2.0165088176727295,1.1723997592926025,53.62963128089905,53.62963128089905,False,False
