index,query_idx,run_time_s,exec_time,time_since_execution_s,g_offset_since_start_s,timeout,error
0,82,9.06419587135315,8.969400882720947,1.000472068786621,1.000472068786621,False,False
1,176,1.0052721500396729,0.13550519943237305,2.007502794265747,2.007502794265747,False,False
2,153,1.0052697658538818,0.27720212936401367,3.0129311084747314,3.0129311084747314,False,False
3,236,1.006408929824829,0.9204239845275879,4.018316984176636,4.018316984176636,False,False
4,126,1.0064680576324463,0.3526787757873535,5.024824857711792,5.024824857711792,False,False
5,194,1.0078847408294678,0.33005213737487793,6.0314040184021,6.0314040184021,False,False
6,74,1.0074639320373535,0.6573002338409424,7.039398908615112,7.039398908615112,False,False
7,73,1.0088140964508057,0.028779983520507812,8.046970844268799,8.046970844268799,False,False
8,147,2.0146827697753906,1.004167079925537,9.055896043777466,9.055896043777466,False,False
9,149,2.0135979652404785,1.2045481204986572,10.064764976501465,10.064764976501465,False,False
10,75,2.0161118507385254,0.7550449371337891,11.07069993019104,11.07069993019104,False,False
11,1,2.0162928104400635,0.019166946411132812,12.078593015670776,12.078593015670776,False,False
12,40,2.015868902206421,0.23968005180358887,13.086984872817993,13.086984872817993,False,False
13,76,2.0158839225769043,0.35686492919921875,14.095064878463745,14.095064878463745,False,False
14,117,2.0157082080841064,0.07232069969177246,15.10302186012268,15.10302186012268,False,False
15,231,2.015655040740967,0.06318092346191406,16.111114978790283,16.111114978790283,False,False
16,122,2.015997886657715,0.7203421592712402,17.118901014328003,17.118901014328003,False,False
17,88,2.014181137084961,0.8587319850921631,18.126938819885254,18.126938819885254,False,False
18,113,3.0194082260131836,2.236751079559326,19.135066747665405,19.135066747665405,False,False
19,173,1.0056557655334473,0.1656630039215088,20.14121699333191,20.14121699333191,False,False
20,123,2.015371799468994,0.2315201759338379,21.146968126296997,21.146968126296997,False,False
21,6,2.01487398147583,1.5339031219482422,22.154639959335327,22.154639959335327,False,False
22,86,2.015085220336914,0.8059008121490479,23.16243577003479,23.16243577003479,False,False
23,166,2.013427972793579,0.4753439426422119,24.16969084739685,24.16969084739685,False,False
24,61,2.012863874435425,1.601816177368164,25.177690982818604,25.177690982818604,False,False
25,190,2.0156500339508057,0.7066729068756104,26.18322205543518,26.18322205543518,False,False
26,0,2.015645980834961,0.13034701347351074,27.190722942352295,27.190722942352295,False,False
27,85,2.013547658920288,0.7361509799957275,28.199042081832886,28.199042081832886,False,False
28,99,2.0132482051849365,1.0223889350891113,29.206535816192627,29.206535816192627,False,False
29,130,3.023401975631714,2.384286880493164,30.212690830230713,30.212690830230713,False,False
30,165,3.0245819091796875,1.3208839893341064,31.219885110855103,31.219885110855103,False,False
31,141,3.02514910697937,1.117779016494751,32.22702383995056,32.22702383995056,False,False
32,113,3.0263280868530273,2.758610963821411,33.23621082305908,33.23621082305908,False,False
33,121,3.032421112060547,2.2831809520721436,34.24457287788391,34.24457287788391,False,False
34,113,3.0353808403015137,2.3825550079345703,35.252312898635864,35.252312898635864,False,False
