index,query_idx,run_time_s,exec_time,time_since_execution_s,g_offset_since_start_s,timeout,error
0,75,2.011752128601074,1.809384822845459,1.0008809566497803,1.0008809566497803,False,False
1,155,2.0127692222595215,0.15990805625915527,2.006577968597412,2.006577968597412,False,False
2,3,2.012031316757202,0.21298909187316895,3.012755870819092,3.012755870819092,False,False
3,195,2.011725902557373,0.41249918937683105,4.019453048706055,4.019453048706055,False,False
4,13,2.0142099857330322,0.1648411750793457,5.024894952774048,5.024894952774048,False,False
5,82,23.520575046539307,23.28455400466919,6.0312888622283936,6.0312888622283936,False,False
6,191,1.005246877670288,0.7046079635620117,7.039226055145264,7.039226055145264,False,False
7,96,24.564887046813965,23.675337076187134,8.044579029083252,8.044579029083252,False,False
8,146,3.0418660640716553,2.0909440517425537,9.10838794708252,9.10838794708252,False,False
9,214,9.180263996124268,8.229173183441162,10.125356912612915,10.125356912612915,False,False
10,27,1.0827901363372803,0.4471781253814697,12.150421857833862,12.150421857833862,False,False
11,79,3.023629903793335,2.375908851623535,13.23338508605957,13.23338508605957,False,False
12,235,2.023110866546631,1.1054420471191406,16.257214069366455,16.257214069366455,False,False
13,224,2.043471097946167,0.4384129047393799,18.28043007850647,18.28043007850647,False,False
14,121,5.0986809730529785,4.549866199493408,19.30579400062561,19.30579400062561,False,False
15,105,1.024528980255127,0.7476990222930908,20.32408308982849,20.32408308982849,False,False
16,237,2.0275347232818604,1.03702974319458,21.34873104095459,21.34873104095459,False,False
17,114,5.148763179779053,4.935142993927002,23.376449823379517,23.376449823379517,False,False
18,112,1.024449110031128,0.8388559818267822,24.404600858688354,24.404600858688354,False,False
19,195,1.0293428897857666,0.9555861949920654,25.42917799949646,25.42917799949646,False,False
20,196,1.0318000316619873,0.8527889251708984,26.45870089530945,26.45870089530945,False,False
21,234,2.061249017715454,0.8602240085601807,27.490614891052246,27.490614891052246,False,False
22,44,2.0432682037353516,0.872999906539917,28.525431871414185,28.525431871414185,False,False
23,164,30.65162229537964,29.69315791130066,29.55200982093811,29.55200982093811,False,False
24,72,3.050175905227661,2.5420098304748535,30.56883192062378,30.56883192062378,False,False
25,154,1.0209391117095947,0.7232990264892578,31.588526964187622,31.588526964187622,False,False
26,209,7.08558201789856,6.506725311279297,32.60959196090698,32.60959196090698,False,False
27,147,3.0255167484283447,2.8951148986816406,33.61911201477051,33.61911201477051,False,False
28,114,3.0299811363220215,2.8101589679718018,34.6289439201355,34.6289439201355,False,False
29,192,2.0320451259613037,1.713209867477417,36.644744873046875,36.644744873046875,False,False
