index,query_idx,run_time_s,exec_time,time_since_execution_s,g_offset_since_start_s,timeout,error
0,82,17.01058316230774,16.126977682113647,1.0012187957763672,1.0012187957763672,False,False
1,176,1.0003790855407715,0.25308799743652344,2.0016138553619385,2.0016138553619385,False,False
2,74,2.0018258094787598,1.3039469718933105,3.0020599365234375,3.0020599365234375,False,False
3,16,5.0031139850616455,4.492820978164673,4.002819776535034,4.002819776535034,False,False
4,230,6.003990173339844,5.483829021453857,5.00394082069397,5.00394082069397,False,False
5,98,6.004177808761597,4.297759056091309,6.004220962524414,6.004220962524414,False,False
6,153,1.0010061264038086,0.7606511116027832,9.006009817123413,9.006009817123413,False,False
7,236,1.000864028930664,0.6321289539337158,10.00706696510315,10.00706696510315,False,False
8,186,2.0008862018585205,1.0681931972503662,11.007985830307007,11.007985830307007,False,False
9,227,2.000985860824585,0.48386406898498535,12.008449077606201,12.008449077606201,False,False
10,154,2.000917911529541,0.25200486183166504,13.00892186164856,13.00892186164856,False,False
11,126,2.0005531311035156,0.545098066329956,14.009495973587036,14.009495973587036,False,False
12,194,2.0006349086761475,0.5798220634460449,15.009891033172607,15.009891033172607,False,False
13,174,3.0029659271240234,0.932945966720581,16.010102033615112,16.010102033615112,False,False
14,182,1.001204013824463,0.8825857639312744,17.010597944259644,17.010597944259644,False,False
15,229,2.001520872116089,0.3050830364227295,18.011873960494995,18.011873960494995,False,False
16,205,2.00054931640625,0.3031649589538574,19.01311683654785,19.01311683654785,False,False
17,74,2.00142502784729,1.0955913066864014,20.01344394683838,20.01344394683838,False,False
18,73,2.002229928970337,0.04979085922241211,21.01371192932129,21.01371192932129,False,False
19,75,2.0014188289642334,1.1763248443603516,22.014915943145752,22.014915943145752,False,False
20,52,2.0015299320220947,0.13436007499694824,23.015990018844604,23.015990018844604,False,False
21,2,4.0021209716796875,3.888540029525757,24.01638388633728,24.01638388633728,False,False
22,160,7.004723072052002,6.539484977722168,25.017581939697266,25.017581939697266,False,False
23,147,3.0010859966278076,2.5507261753082275,26.01784086227417,26.01784086227417,False,False
24,149,3.001880168914795,2.651686906814575,27.018260955810547,27.018260955810547,False,False
25,147,3.0025157928466797,2.421092987060547,28.018561124801636,28.018561124801636,False,False
26,139,6.005152940750122,5.371356964111328,29.018975019454956,29.018975019454956,False,False
27,214,6.004385948181152,4.343317985534668,30.02018904685974,30.02018904685974,False,False
28,75,3.002357006072998,2.4373180866241455,31.021134853363037,31.021134853363037,False,False
29,1,1.0006630420684814,0.04197096824645996,32.02235293388367,32.02235293388367,False,False
30,146,2.0010650157928467,1.4628090858459473,33.02306294441223,33.02306294441223,False,False
31,24,3.002211809158325,0.5034172534942627,34.02355194091797,34.02355194091797,False,False
32,156,1.0003900527954102,0.2808208465576172,35.02418494224548,35.02418494224548,False,False
33,11,2.0023720264434814,1.2506139278411865,36.024632930755615,36.024632930755615,False,False
34,40,2.002207040786743,0.42850184440612793,37.0258150100708,37.0258150100708,False,False
35,76,2.0022358894348145,0.5477662086486816,38.02705097198486,38.02705097198486,False,False
36,58,4.003053188323975,3.9487366676330566,39.028095960617065,39.028095960617065,False,False
37,22,4.002110958099365,3.4056758880615234,40.02933406829834,40.02933406829834,False,False
38,34,2.001455307006836,1.6683709621429443,41.029693841934204,41.029693841934204,False,False
39,180,3.0027310848236084,0.6592929363250732,42.02994990348816,42.02994990348816,False,False
40,117,1.0002429485321045,0.11536097526550293,43.0312020778656,43.0312020778656,False,False
41,231,2.001913070678711,0.0980069637298584,44.03149390220642,44.03149390220642,False,False
42,227,2.001906156539917,0.3982071876525879,45.03272891044617,45.03272891044617,False,False
43,133,2.0024302005767822,1.2054178714752197,46.033453941345215,46.033453941345215,False,False
44,120,3.003620147705078,2.8519630432128906,47.03468585014343,47.03468585014343,False,False
45,179,3.0025789737701416,1.0116138458251953,48.03593182563782,48.03593182563782,False,False
46,122,3.008125066757202,1.2700488567352295,49.037123918533325,49.037123918533325,False,False
47,88,3.0081021785736084,1.276695966720581,50.0383517742157,50.0383517742157,False,False
48,213,1.0066921710968018,0.3927607536315918,51.038556814193726,51.038556814193726,False,False
49,49,2.0024001598358154,1.966027021408081,52.04529786109924,52.04529786109924,False,False
50,24,2.001512050628662,0.22395801544189453,53.04650092124939,53.04650092124939,False,False
51,113,4.003115892410278,3.9573450088500977,54.047746896743774,54.047746896743774,False,False
52,173,1.0011870861053467,0.27486395835876465,55.048059940338135,55.048059940338135,False,False
53,71,1.0009639263153076,0.06800985336303711,56.04929304122925,56.04929304122925,False,False
54,135,2.0017919540405273,0.24591279029846191,57.05030393600464,57.05030393600464,False,False
55,123,2.0015008449554443,0.358720064163208,58.050909996032715,58.050909996032715,False,False
56,6,3.0027120113372803,2.3416948318481445,59.05214190483093,59.05214190483093,False,False
57,207,1.0011961460113525,0.09784102439880371,60.05245590209961,60.05245590209961,False,False
58,86,2.001438856124878,1.1610620021820068,61.05369806289673,61.05369806289673,False,False
59,166,2.001471996307373,0.7509701251983643,62.05489897727966,62.05489897727966,False,False
60,211,2.0023961067199707,0.39598798751831055,63.05520486831665,63.05520486831665,False,False
61,112,2.002412796020508,0.38581204414367676,64.05641794204712,64.05641794204712,False,False
62,138,4.003400087356567,3.2381699085235596,65.0576479434967,65.0576479434967,False,False
63,24,1.0009691715240479,0.4918351173400879,66.05911779403687,66.05911779403687,False,False
64,109,3.001215934753418,1.205000877380371,67.06014108657837,67.06014108657837,False,False
65,22,3.002161741256714,2.280324935913086,68.06044912338257,68.06044912338257,False,False
66,61,3.0027990341186523,1.4798212051391602,69.06110191345215,69.06110191345215,False,False
67,190,3.0036966800689697,1.2091951370239258,70.0614070892334,70.0614070892334,False,False
68,164,24.022472858428955,23.730535745620728,71.06265807151794,71.06265807151794,False,False
