index,query_idx,run_time_s,exec_time,time_since_execution_s,g_offset_since_start_s,timeout,error
0,153,1.001283884048462,0.3166847229003906,1.0008482933044434,1.0008482933044434,False,False
1,191,1.0012729167938232,0.38423991203308105,2.002214193344116,2.002214193344116,False,False
2,80,2.00044584274292,1.3790080547332764,3.0035693645477295,3.0035693645477295,False,False
3,91,4.002024173736572,3.6099188327789307,4.003828048706055,4.003828048706055,False,False
4,81,1.0002892017364502,0.632314920425415,5.004071950912476,5.004071950912476,False,False
5,183,3.0028011798858643,1.0852091312408447,6.004415035247803,6.004415035247803,False,False
6,13,1.0010521411895752,0.15201210975646973,7.004800081253052,7.004800081253052,False,False
7,76,2.002600908279419,0.36948394775390625,8.005941152572632,8.005941152572632,False,False
8,161,2.002685070037842,0.1635420322418213,9.007294178009033,9.007294178009033,False,False
9,71,2.0024189949035645,0.08978104591369629,10.008617162704468,10.008617162704468,False,False
10,82,12.007431030273438,11.327612161636353,11.010168075561523,11.010168075561523,False,False
11,24,1.0006897449493408,0.15570592880249023,12.011085271835327,12.011085271835327,False,False
12,109,1.0002048015594482,0.7087042331695557,13.011824131011963,13.011824131011963,False,False
13,92,1.0003018379211426,0.916579008102417,14.012080192565918,14.012080192565918,False,False
14,176,1.000260829925537,0.13197088241577148,15.012432336807251,15.012432336807251,False,False
15,160,5.00239896774292,4.163379907608032,16.01274609565735,16.01274609565735,False,False
16,45,7.005153179168701,5.305830955505371,17.01305603981018,17.01305603981018,False,False
17,236,2.0006141662597656,1.6006901264190674,18.013503074645996,18.013503074645996,False,False
18,125,1.0009667873382568,0.18264293670654297,20.01417827606201,20.01417827606201,False,False
19,132,1.0011851787567139,0.34140706062316895,21.015202045440674,21.015202045440674,False,False
20,34,1.0011630058288574,0.8389971256256104,22.016436100006104,22.016436100006104,False,False
21,140,2.000836133956909,0.16887402534484863,23.01765513420105,23.01765513420105,False,False
22,129,5.002713680267334,4.604236602783203,24.01828932762146,24.01828932762146,False,False
23,74,1.000331163406372,0.7205080986022949,25.01854419708252,25.01854419708252,False,False
24,37,1.0004208087921143,0.3580811023712158,26.01892614364624,26.01892614364624,False,False
25,231,1.0002269744873047,0.0676889419555664,27.01940107345581,27.01940107345581,False,False
26,212,2.0021440982818604,0.7865090370178223,28.019683122634888,28.019683122634888,False,False
27,81,2.001011371612549,0.5704450607299805,29.02108597755432,29.02108597755432,False,False
28,91,3.002232074737549,2.579308032989502,30.021881103515625,30.021881103515625,False,False
29,152,1.0007438659667969,0.29563283920288086,31.022149324417114,31.022149324417114,False,False
30,145,2.00160813331604,0.5747408866882324,32.022950172424316,32.022950172424316,False,False
31,67,2.0017662048339844,0.12400102615356445,33.02416014671326,33.02416014671326,False,False
32,70,2.001553773880005,0.1629030704498291,34.02463221549988,34.02463221549988,False,False
33,171,5.003361940383911,4.528856039047241,35.02600312232971,35.02600312232971,False,False
34,114,2.0014119148254395,1.5518460273742676,36.026233196258545,36.026233196258545,False,False
35,192,2.0006022453308105,0.6896979808807373,37.02742099761963,37.02742099761963,False,False
36,125,3.002232074737549,0.0925757884979248,38.02769327163696,38.02769327163696,False,False
37,79,1.0012857913970947,0.8692131042480469,39.02807927131653,39.02807927131653,False,False
38,96,15.017027139663696,14.36501932144165,40.02945423126221,40.02945423126221,False,False
39,23,1.0012180805206299,0.057727813720703125,41.02997827529907,41.02997827529907,False,False
40,155,1.00018310546875,0.17098307609558105,42.031254053115845,42.031254053115845,False,False
41,70,1.0004091262817383,0.14896512031555176,43.0315101146698,43.0315101146698,False,False
42,89,1.001194953918457,0.05206799507141113,44.0319721698761,44.0319721698761,False,False
