index,query_idx,run_time_s,exec_time,time_since_execution_s,g_offset_since_start_s,timeout,error
0,75,2.0013370513916016,1.39215087890625,1.0007166862487793,1.0007166862487793,False,False
1,155,2.002401113510132,0.37958598136901855,2.0010018348693848,2.0010018348693848,False,False
2,134,2.0025088787078857,0.23701024055480957,3.0021438598632812,3.0021438598632812,False,False
3,130,4.0041210651397705,3.9770679473876953,4.003462791442871,4.003462791442871,False,False
4,3,1.0011861324310303,0.2783539295196533,5.004718780517578,5.004718780517578,False,False
5,195,1.0011980533599854,0.6080069541931152,6.00596284866333,6.00596284866333,False,False
6,76,2.0016589164733887,0.709367036819458,7.007258892059326,7.007258892059326,False,False
7,176,2.00178599357605,0.24921488761901855,8.007651805877686,8.007651805877686,False,False
8,22,3.0009920597076416,2.344511032104492,9.008995771408081,9.008995771408081,False,False
9,49,3.0017471313476562,2.5167148113250732,10.009484767913818,10.009484767913818,False,False
10,180,1.0002691745758057,0.4611489772796631,11.009718656539917,11.009718656539917,False,False
11,133,2.0014917850494385,1.402669906616211,12.010049819946289,12.010049819946289,False,False
12,141,4.003111839294434,3.9537081718444824,13.011302947998047,13.011302947998047,False,False
13,217,4.004251956939697,2.0718019008636475,14.01158881187439,14.01158881187439,False,False
14,162,2.0016019344329834,1.2689788341522217,15.012812852859497,15.012812852859497,False,False
15,203,3.0040671825408936,0.8059098720550537,16.013134717941284,16.013134717941284,False,False
16,118,3.0034329891204834,1.4991278648376465,17.014501810073853,17.014501810073853,False,False
17,74,3.003361701965332,1.4002089500427246,18.015923976898193,18.015923976898193,False,False
18,128,3.003355026245117,1.246103048324585,19.01728081703186,19.01728081703186,False,False
19,117,1.0012738704681396,0.145798921585083,20.018011808395386,20.018011808395386,False,False
20,104,3.0026028156280518,2.4754350185394287,21.019366979599,21.019366979599,False,False
21,204,1.0007681846618652,0.31896495819091797,22.020712852478027,22.020712852478027,False,False
22,13,2.0016181468963623,0.1570119857788086,23.021559715270996,23.021559715270996,False,False
23,82,20.014976024627686,19.214202880859375,24.02202081680298,24.02202081680298,False,False
24,89,1.0011579990386963,0.06723904609680176,25.023223876953125,25.023223876953125,False,False
25,35,1.0012729167938232,0.052236080169677734,26.024431943893433,26.024431943893433,False,False
26,190,2.0026180744171143,1.546807050704956,27.025784730911255,27.025784730911255,False,False
