index,query_idx,run_time_s,exec_time,time_since_execution_s,g_offset_since_start_s,timeout,error
0,201,2.0017991065979004,1.6638188362121582,1.0003187656402588,1.0003187656402588,False,False
1,207,2.0018749237060547,0.7053320407867432,2.001584768295288,2.001584768295288,False,False
2,56,2.0015721321105957,0.32247495651245117,3.0022027492523193,3.0022027492523193,False,False
3,4,7.005918979644775,6.56259298324585,4.0035436153411865,4.0035436153411865,False,False
4,48,1.0011990070343018,0.4139080047607422,5.003838777542114,5.003838777542114,False,False
5,112,1.0009851455688477,0.4655606746673584,6.0051047801971436,6.0051047801971436,False,False
6,120,5.004257917404175,3.272865056991577,7.006164789199829,7.006164789199829,False,False
7,163,2.0016140937805176,0.9932761192321777,8.006489753723145,8.006489753723145,False,False
8,188,2.0017406940460205,0.6679790019989014,9.007721900939941,9.007721900939941,False,False
9,98,3.0035741329193115,2.066941976547241,10.008159637451172,10.008159637451172,False,False
10,202,1.0008928775787354,0.5540828704833984,11.009529829025269,11.009529829025269,False,False
11,72,5.006411075592041,4.567258834838867,12.01050591468811,12.01050591468811,False,False
12,110,1.0012428760528564,0.7425820827484131,13.011793851852417,13.011793851852417,False,False
13,191,1.0012669563293457,0.7194018363952637,14.013115882873535,14.013115882873535,False,False
14,172,1.0011858940124512,0.8432178497314453,15.01445984840393,15.01445984840393,False,False
15,61,5.006378889083862,4.0722129344940186,16.015695810317993,16.015695810317993,False,False
16,233,3.0037240982055664,2.3157007694244385,17.01699471473694,17.01699471473694,False,False
17,122,4.004777908325195,2.19246506690979,18.01831293106079,18.01831293106079,False,False
18,48,1.0012550354003906,0.8602709770202637,19.019463777542114,19.019463777542114,False,False
19,100,1.0012729167938232,0.6471149921417236,20.020801782608032,20.020801782608032,False,False
20,230,5.005901098251343,4.510235786437988,21.02216076850891,21.02216076850891,False,False
21,84,1.0009398460388184,0.12038302421569824,22.02316975593567,22.02316975593567,False,False
22,59,2.002471923828125,1.1427929401397705,23.024165868759155,23.024165868759155,False,False
23,148,3.0039830207824707,1.6914241313934326,24.025399684906006,24.025399684906006,False,False
24,119,1.001371145248413,0.5917868614196777,25.02669072151184,25.02669072151184,False,False
25,204,2.002577781677246,0.2931201457977295,26.02814483642578,26.02814483642578,False,False
26,184,2.0016510486602783,0.3654937744140625,27.02943778038025,27.02943778038025,False,False
27,169,3.0023181438446045,2.451936960220337,28.03079867362976,28.03079867362976,False,False
28,133,3.0027339458465576,1.6081478595733643,29.031160831451416,29.031160831451416,False,False
29,230,5.00396203994751,4.863152265548706,30.031914710998535,30.031914710998535,False,False
30,229,1.0007212162017822,0.3895249366760254,31.03317356109619,31.03317356109619,False,False
31,18,2.000586986541748,1.7333948612213135,32.03398084640503,32.03398084640503,False,False
32,198,3.002516984939575,2.7303662300109863,33.03429079055786,33.03429079055786,False,False
33,50,1.001230001449585,0.690101146697998,34.03464674949646,34.03464674949646,False,False
34,184,2.0021138191223145,0.39284610748291016,35.035934925079346,35.035934925079346,False,False
35,236,2.0024960041046143,0.29167675971984863,36.03686285018921,36.03686285018921,False,False
36,226,2.002581834793091,0.4999430179595947,37.03810381889343,37.03810381889343,False,False
37,48,2.0021843910217285,0.3871188163757324,38.03943657875061,38.03943657875061,False,False
38,53,2.0022079944610596,0.0754852294921875,39.04076170921326,39.04076170921326,False,False
39,5,2.002603054046631,0.3386368751525879,40.041698694229126,40.041698694229126,False,False
40,80,2.0017428398132324,0.7359731197357178,41.043049812316895,41.043049812316895,False,False
41,35,2.0017831325531006,0.05122685432434082,42.04437875747681,42.04437875747681,False,False
42,112,2.0015389919281006,0.4822719097137451,43.04487085342407,43.04487085342407,False,False
43,219,4.001070737838745,3.783500909805298,44.04621696472168,44.04621696472168,False,False
44,161,1.0002140998840332,0.2999587059020996,45.04650378227234,45.04650378227234,False,False
45,12,6.008068084716797,5.002562761306763,46.04677772521973,46.04677772521973,False,False
46,82,21.023637056350708,20.167813062667847,47.04707980155945,47.04707980155945,False,False
47,15,1.0001990795135498,0.6707191467285156,48.047337770462036,48.047337770462036,False,False
48,134,1.0055203437805176,0.30580806732177734,49.047587633132935,49.047587633132935,False,False
49,212,1.0004405975341797,0.41782498359680176,50.053159952163696,50.053159952163696,False,False
50,90,1.0011889934539795,0.7200629711151123,51.053656816482544,51.053656816482544,False,False
51,28,1.0004780292510986,0.057443857192993164,52.05490565299988,52.05490565299988,False,False
52,137,1.0002310276031494,0.566688060760498,53.055439710617065,53.055439710617065,False,False
53,208,1.0005569458007812,0.311845064163208,54.05571985244751,54.05571985244751,False,False
54,109,2.001354932785034,1.4960510730743408,55.05634689331055,55.05634689331055,False,False
55,128,2.0014750957489014,1.6913321018218994,56.05747675895691,56.05747675895691,False,False
56,133,2.0017759799957275,1.7188348770141602,57.05774974822998,57.05774974822998,False,False
57,69,2.0017597675323486,1.141552209854126,58.0590078830719,58.0590078830719,False,False
58,235,5.005711078643799,4.007238149642944,59.05957889556885,59.05957889556885,False,False
59,185,10.010854959487915,9.652881860733032,60.06081581115723,60.06081581115723,False,False
60,118,4.004645824432373,3.3103299140930176,61.06201481819153,61.06201481819153,False,False
61,227,2.002699851989746,0.7681231498718262,64.06536984443665,64.06536984443665,False,False
62,132,2.0026609897613525,0.6679661273956299,65.06673979759216,65.06673979759216,False,False
63,76,2.00256609916687,1.1031739711761475,66.06815075874329,66.06815075874329,False,False
64,30,2.001771926879883,0.2992570400238037,67.06948685646057,67.06948685646057,False,False
65,30,3.0022740364074707,0.16541385650634766,68.07077670097351,68.07077670097351,False,False
66,204,1.000335931777954,0.29377079010009766,69.07133483886719,69.07133483886719,False,False
67,230,5.0040199756622314,4.320754051208496,70.07178068161011,70.07178068161011,False,False
68,153,1.0013177394866943,0.5672268867492676,71.07312893867493,71.07312893867493,False,False
69,160,7.00617790222168,6.373908996582031,72.0745038986206,72.0745038986206,False,False
70,218,1.0006718635559082,0.7495460510253906,73.0748507976532,73.0748507976532,False,False
71,122,2.0015041828155518,1.7241902351379395,74.0755786895752,74.0755786895752,False,False
